,date_ref,ana_code,mean_precipitation
302,2001-03-31,PSATIMBR,10.851522842639593
303,2001-04-01,PSATIMBR,18.053299492385783
304,2001-04-02,PSATIMBR,6.592005076142132
305,2001-04-03,PSATIMBR,1.0761421319796955
306,2001-04-04,PSATIMBR,2.4587563451776653
307,2001-04-05,PSATIMBR,9.2877538071066
308,2001-04-06,PSATIMBR,0.9276649746192894
309,2001-04-07,PSATIMBR,0.0
310,2001-04-08,PSATIMBR,0.0
311,2001-04-09,PSATIMBR,0.0114213197969543
312,2001-04-10,PSATIMBR,1.1573604060913707
313,2001-04-11,PSATIMBR,0.0025380710659898
314,2001-04-12,PSATIMBR,0.4098984771573604
315,2001-04-13,PSATIMBR,0.1928934010152284
316,2001-04-14,PSATIMBR,0.2538071065989847
317,2001-04-15,PSATIMBR,2.376903553299492
318,2001-04-16,PSATIMBR,1.9327411167512696
319,2001-04-17,PSATIMBR,0.6173857868020304
320,2001-04-18,PSATIMBR,0.0184010152284264
321,2001-04-19,PSATIMBR,0.0
322,2001-04-20,PSATIMBR,0.115482233502538
323,2001-04-21,PSATIMBR,0.2106598984771573
324,2001-04-22,PSATIMBR,0.4137055837563451
325,2001-04-23,PSATIMBR,2.199238578680204
326,2001-04-24,PSATIMBR,0.0717005076142131
327,2001-04-25,PSATIMBR,0.0
328,2001-04-26,PSATIMBR,0.0
329,2001-04-27,PSATIMBR,0.0
330,2001-04-28,PSATIMBR,0.0
331,2001-04-29,PSATIMBR,0.0
332,2001-04-30,PSATIMBR,0.0
333,2001-05-01,PSATIMBR,0.0
334,2001-05-02,PSATIMBR,0.0
335,2001-05-03,PSATIMBR,0.0
336,2001-05-04,PSATIMBR,0.0
337,2001-05-05,PSATIMBR,0.1675126903553299
338,2001-05-06,PSATIMBR,0.0
339,2001-05-07,PSATIMBR,0.0
340,2001-05-08,PSATIMBR,0.0
341,2001-05-09,PSATIMBR,0.0
342,2001-05-10,PSATIMBR,0.0
343,2001-05-11,PSATIMBR,0.008248730964467
344,2001-05-12,PSATIMBR,0.0
345,2001-05-13,PSATIMBR,0.0184010152284263
346,2001-05-14,PSATIMBR,0.4581218274111675
347,2001-05-15,PSATIMBR,0.0
348,2001-05-16,PSATIMBR,1.611040609137056
349,2001-05-17,PSATIMBR,27.817893401015237
350,2001-05-18,PSATIMBR,0.0418781725888324
351,2001-05-19,PSATIMBR,0.0
352,2001-05-20,PSATIMBR,0.0
353,2001-05-21,PSATIMBR,0.0
354,2001-05-22,PSATIMBR,0.0
355,2001-05-23,PSATIMBR,0.7398477157360408
356,2001-05-24,PSATIMBR,3.685279187817259
357,2001-05-25,PSATIMBR,9.637055837563455
358,2001-05-26,PSATIMBR,0.1357868020304568
359,2001-05-27,PSATIMBR,17.159898477157363
360,2001-05-28,PSATIMBR,7.277918781725887
361,2001-05-29,PSATIMBR,0.1173857868020304
362,2001-05-30,PSATIMBR,0.0
363,2001-05-31,PSATIMBR,0.0304568527918781
364,2001-06-01,PSATIMBR,0.0
365,2001-06-02,PSATIMBR,0.0019035532994923
366,2001-06-03,PSATIMBR,0.0
367,2001-06-04,PSATIMBR,0.0996192893401015
368,2001-06-05,PSATIMBR,0.0
369,2001-06-06,PSATIMBR,0.0
370,2001-06-07,PSATIMBR,0.0
371,2001-06-08,PSATIMBR,0.0
372,2001-06-09,PSATIMBR,0.0
373,2001-06-10,PSATIMBR,0.2093908629441624
374,2001-06-11,PSATIMBR,0.0406091370558375
375,2001-06-12,PSATIMBR,0.0
376,2001-06-13,PSATIMBR,6.703045685279189
377,2001-06-14,PSATIMBR,0.0
378,2001-06-15,PSATIMBR,0.0
379,2001-06-16,PSATIMBR,0.0
380,2001-06-17,PSATIMBR,0.0
381,2001-06-18,PSATIMBR,0.0025380710659898
382,2001-06-19,PSATIMBR,0.0
383,2001-06-20,PSATIMBR,0.0
384,2001-06-21,PSATIMBR,0.0
385,2001-06-22,PSATIMBR,0.0
386,2001-06-23,PSATIMBR,0.0
387,2001-06-24,PSATIMBR,0.0
388,2001-06-25,PSATIMBR,0.0
389,2001-06-26,PSATIMBR,0.006979695431472
390,2001-06-27,PSATIMBR,0.0
391,2001-06-28,PSATIMBR,0.0
392,2001-06-29,PSATIMBR,0.0
393,2001-06-30,PSATIMBR,0.0
394,2001-07-01,PSATIMBR,0.0
395,2001-07-02,PSATIMBR,0.0
396,2001-07-03,PSATIMBR,0.0
397,2001-07-04,PSATIMBR,0.0
398,2001-07-05,PSATIMBR,3.4251269035532994
399,2001-07-06,PSATIMBR,0.0
400,2001-07-07,PSATIMBR,0.0
401,2001-07-08,PSATIMBR,0.0
402,2001-07-09,PSATIMBR,0.0
403,2001-07-10,PSATIMBR,0.0
404,2001-07-11,PSATIMBR,0.0
405,2001-07-12,PSATIMBR,0.0
406,2001-07-13,PSATIMBR,0.0
407,2001-07-14,PSATIMBR,0.0
408,2001-07-15,PSATIMBR,0.0
409,2001-07-16,PSATIMBR,0.0
410,2001-07-17,PSATIMBR,0.0
411,2001-07-18,PSATIMBR,0.0038071065989847
412,2001-07-19,PSATIMBR,0.1345177664974619
413,2001-07-20,PSATIMBR,0.0
414,2001-07-21,PSATIMBR,0.0
415,2001-07-22,PSATIMBR,0.0
416,2001-07-23,PSATIMBR,0.0
417,2001-07-24,PSATIMBR,0.1592639593908629
418,2001-07-25,PSATIMBR,2.875634517766498
419,2001-07-26,PSATIMBR,0.0
420,2001-07-27,PSATIMBR,0.0
421,2001-07-28,PSATIMBR,0.0
422,2001-07-29,PSATIMBR,0.006979695431472
423,2001-07-30,PSATIMBR,0.0
424,2001-07-31,PSATIMBR,0.0063451776649746
425,2001-08-01,PSATIMBR,0.0
426,2001-08-02,PSATIMBR,0.0
427,2001-08-03,PSATIMBR,0.0012690355329949
428,2001-08-04,PSATIMBR,0.0057106598984771
429,2001-08-05,PSATIMBR,0.0
430,2001-08-06,PSATIMBR,0.0
431,2001-08-07,PSATIMBR,0.0
432,2001-08-08,PSATIMBR,0.0
433,2001-08-09,PSATIMBR,0.0
434,2001-08-10,PSATIMBR,0.0044416243654822
435,2001-08-11,PSATIMBR,0.0
436,2001-08-12,PSATIMBR,0.0050761421319796
437,2001-08-13,PSATIMBR,0.0
438,2001-08-14,PSATIMBR,0.0
439,2001-08-15,PSATIMBR,0.006979695431472
440,2001-08-16,PSATIMBR,0.0
441,2001-08-17,PSATIMBR,0.0
442,2001-08-18,PSATIMBR,0.0
443,2001-08-19,PSATIMBR,0.0
444,2001-08-20,PSATIMBR,0.0
445,2001-08-21,PSATIMBR,0.0
446,2001-08-22,PSATIMBR,0.0031725888324873
447,2001-08-23,PSATIMBR,0.0
448,2001-08-24,PSATIMBR,0.024746192893401
449,2001-08-25,PSATIMBR,4.6116751269035525
450,2001-08-26,PSATIMBR,5.22779187817259
451,2001-08-27,PSATIMBR,4.480329949238578
452,2001-08-28,PSATIMBR,3.2557106598984773
453,2001-08-29,PSATIMBR,1.7601522842639594
454,2001-08-30,PSATIMBR,1.7785532994923856
455,2001-08-31,PSATIMBR,0.0
456,2001-09-01,PSATIMBR,0.0
457,2001-09-02,PSATIMBR,0.0532994923857868
458,2001-09-03,PSATIMBR,0.0
459,2001-09-04,PSATIMBR,0.0019035532994923
460,2001-09-05,PSATIMBR,0.0
461,2001-09-06,PSATIMBR,0.0
462,2001-09-07,PSATIMBR,0.0
463,2001-09-08,PSATIMBR,0.0
464,2001-09-09,PSATIMBR,0.0
465,2001-09-10,PSATIMBR,0.0
466,2001-09-11,PSATIMBR,0.0
467,2001-09-12,PSATIMBR,0.0
468,2001-09-13,PSATIMBR,3.364213197969543
469,2001-09-14,PSATIMBR,0.2062182741116751
470,2001-09-15,PSATIMBR,9.256345177664972
471,2001-09-16,PSATIMBR,21.1503807106599
472,2001-09-17,PSATIMBR,1.4365482233502538
473,2001-09-18,PSATIMBR,0.016497461928934
474,2001-09-19,PSATIMBR,0.0044416243654822
475,2001-09-20,PSATIMBR,0.0
476,2001-09-21,PSATIMBR,0.0342639593908629
477,2001-09-22,PSATIMBR,0.0266497461928933
478,2001-09-23,PSATIMBR,0.1142131979695431
479,2001-09-24,PSATIMBR,0.0088832487309644
480,2001-09-25,PSATIMBR,4.754441624365482
481,2001-09-26,PSATIMBR,11.460659898477155
482,2001-09-27,PSATIMBR,5.745558375634518
483,2001-09-28,PSATIMBR,2.0621827411167515
484,2001-09-29,PSATIMBR,20.92005076142132
485,2001-09-30,PSATIMBR,0.467005076142132
486,2001-10-01,PSATIMBR,30.65482233502537
487,2001-10-02,PSATIMBR,0.8604060913705585
488,2001-10-03,PSATIMBR,10.077411167512688
489,2001-10-04,PSATIMBR,0.2785532994923858
490,2001-10-05,PSATIMBR,0.5393401015228427
491,2001-10-06,PSATIMBR,0.0203045685279187
492,2001-10-07,PSATIMBR,0.1402284263959391
493,2001-10-08,PSATIMBR,10.345177664974615
494,2001-10-09,PSATIMBR,33.45177664974619
495,2001-10-10,PSATIMBR,0.1288071065989847
496,2001-10-11,PSATIMBR,2.043781725888324
497,2001-10-12,PSATIMBR,2.106598984771574
498,2001-10-13,PSATIMBR,0.3426395939086294
499,2001-10-14,PSATIMBR,0.0406091370558375
500,2001-10-15,PSATIMBR,1.33248730964467
501,2001-10-16,PSATIMBR,3.817893401015229
502,2001-10-17,PSATIMBR,3.839467005076143
503,2001-10-18,PSATIMBR,10.854060913705585
504,2001-10-19,PSATIMBR,1.0958121827411171
505,2001-10-20,PSATIMBR,9.481598984771574
506,2001-10-21,PSATIMBR,0.0507614213197969
507,2001-10-22,PSATIMBR,10.57043147208122
508,2001-10-23,PSATIMBR,0.0894670050761421
509,2001-10-24,PSATIMBR,0.0006345177664974
510,2001-10-25,PSATIMBR,0.0380710659898477
511,2001-10-26,PSATIMBR,0.031725888324873
512,2001-10-27,PSATIMBR,0.0609137055837563
513,2001-10-28,PSATIMBR,0.0
514,2001-10-29,PSATIMBR,0.0
515,2001-10-30,PSATIMBR,0.0
516,2001-10-31,PSATIMBR,1.0653553299492389
517,2001-11-01,PSATIMBR,3.5507614213197964
518,2001-11-02,PSATIMBR,3.1192893401015227
519,2001-11-03,PSATIMBR,13.74365482233503
520,2001-11-04,PSATIMBR,12.463197969543147
521,2001-11-05,PSATIMBR,11.991116751269034
522,2001-11-06,PSATIMBR,6.7220812182741145
523,2001-11-07,PSATIMBR,0.2956852791878174
524,2001-11-08,PSATIMBR,4.142131979695432
525,2001-11-09,PSATIMBR,7.931472081218275
526,2001-11-10,PSATIMBR,7.145304568527919
527,2001-11-11,PSATIMBR,0.5545685279187818
528,2001-11-12,PSATIMBR,5.026649746192894
529,2001-11-13,PSATIMBR,9.017131979695431
530,2001-11-14,PSATIMBR,4.736040609137056
531,2001-11-15,PSATIMBR,11.569162436548224
532,2001-11-16,PSATIMBR,0.5241116751269037
533,2001-11-17,PSATIMBR,0.6085025380710662
534,2001-11-18,PSATIMBR,15.670050761421315
535,2001-11-19,PSATIMBR,35.93274111675126
536,2001-11-20,PSATIMBR,7.186548223350255
537,2001-11-21,PSATIMBR,10.694162436548222
538,2001-11-22,PSATIMBR,3.0368020304568533
539,2001-11-23,PSATIMBR,1.560913705583756
540,2001-11-24,PSATIMBR,19.04695431472081
541,2001-11-25,PSATIMBR,0.9562182741116751
542,2001-11-26,PSATIMBR,0.634517766497462
543,2001-11-27,PSATIMBR,1.0380710659898478
544,2001-11-28,PSATIMBR,0.0609137055837563
545,2001-11-29,PSATIMBR,1.706218274111675
546,2001-11-30,PSATIMBR,20.657994923857867
547,2001-12-01,PSATIMBR,33.29060913705583
548,2001-12-02,PSATIMBR,0.8210659898477156
549,2001-12-03,PSATIMBR,0.0196700507614213
550,2001-12-04,PSATIMBR,0.0012690355329949
551,2001-12-05,PSATIMBR,0.1218274111675126
552,2001-12-06,PSATIMBR,38.57296954314721
553,2001-12-07,PSATIMBR,5.431472081218275
554,2001-12-08,PSATIMBR,17.955583756345177
555,2001-12-09,PSATIMBR,1.6135786802030456
556,2001-12-10,PSATIMBR,0.0
557,2001-12-11,PSATIMBR,0.2649111675126903
558,2001-12-12,PSATIMBR,0.1091370558375635
559,2001-12-13,PSATIMBR,5.871192893401015
560,2001-12-14,PSATIMBR,1.765228426395939
561,2001-12-15,PSATIMBR,8.506345177664976
562,2001-12-16,PSATIMBR,4.093908629441624
563,2001-12-17,PSATIMBR,1.7360406091370555
564,2001-12-18,PSATIMBR,7.630710659898476
565,2001-12-19,PSATIMBR,25.00507614213198
566,2001-12-20,PSATIMBR,4.532360406091369
567,2001-12-21,PSATIMBR,5.685279187817259
568,2001-12-22,PSATIMBR,11.453045685279193
569,2001-12-23,PSATIMBR,8.17258883248731
570,2001-12-24,PSATIMBR,9.52030456852792
571,2001-12-25,PSATIMBR,7.843274111675127
572,2001-12-26,PSATIMBR,9.23984771573604
573,2001-12-27,PSATIMBR,14.364213197969542
574,2001-12-28,PSATIMBR,13.041878172588836
575,2001-12-29,PSATIMBR,30.17639593908629
576,2001-12-30,PSATIMBR,30.923857868020303
577,2001-12-31,PSATIMBR,4.491116751269034
578,2002-01-01,PSATIMBR,3.275380710659898
579,2002-01-02,PSATIMBR,21.83629441624366
580,2002-01-03,PSATIMBR,0.2373096446700508
